reg_number;law;method;status;subject;customer;customer_code;price_rub;published;updated;deadline;url
0307300055126000336;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка расходного материала для клинико-диагностической лаборатории;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КОМИ ""УСИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";03073000551;997015.0;14.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0307300055126000336
0335200014926003458;44-ФЗ;Электронный аукцион;Подача заявок;на поставку лекарственных препаратов для медицинского применения (МНН: ИНСУЛИН ДЕГЛУДЕК);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;77200200.0;22.09.2026;22.09.2026;08.10.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003458
0311300390626000036;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Продукты питания (хлеб 4 квартал 2026 года);"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ДЕТСКИЙ ЦЕНТР МЕДИЦИНСКОЙ РЕАБИЛИТАЦИИ""";03113003906;137371.5;14.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0311300390626000036
0343300007226000165;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;"Оказание услуг по транспортированию, обеззараживанию (обезвреживанию) медицинских отходов класса ""Б""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КУРГАНСКАЯ ПОЛИКЛИНИКА №2""";03433000072;1500000.0;21.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0343300007226000165
0335200014926003459;44-ФЗ;Электронный аукцион;Подача заявок;на поставку лекарственных препаратов для медицинского применения (МНН: ДЕНОСУМАБ);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;61313548.95;22.09.2026;22.09.2026;08.10.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003459
0336300059326000029;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ТВЕРСКОЙ ОБЛАСТИ ""СОНКОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";03363000593;1130.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0336300059326000029
0172200001226000024;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Поставка многофункциональных устройств (МФУ) для нужд Управления по надзору и контролю за соблюдением законодательства в сфере образования Комитета по образованию в 2026 году;КОМИТЕТ ПО ОБРАЗОВАНИЮ;01722000012;1526645.78;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0172200001226000024
0818500000826006246;44-ФЗ;Электронный аукцион;Подача заявок;Поставка бумаги для офисной техники;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";08185000008;2000000.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0818500000826006246
0335200014926003468;44-ФЗ;Электронный аукцион;Подача заявок;на поставку лекарственного препарата для медицинского применения (МНН: АВАТРОМБОПАГ);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;1669800.0;22.09.2026;22.09.2026;08.10.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003468
0329300060326000008;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Поставка компьютерной и организационной техники для актового зала МКОУ «Старополтавская СШ»;ОТДЕЛ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ СТАРОПОЛТАВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;03293000603;186666.66;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0329300060326000008
0335200014926003252;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка товара (овощи);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;636632.0;14.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003252
0818500000826006245;44-ФЗ;Электронный аукцион;Подача заявок;Поставка расходных материалов (игла двусторонняя);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";08185000008;1177648.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0818500000826006245
0335200014926003460;44-ФЗ;Электронный аукцион;Подача заявок;на поставку лекарственных препаратов для медицинского применения (МНН: АЛИРОКУМАБ);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;23902467.16;22.09.2026;22.09.2026;08.10.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003460
0335200014926003207;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку изделий медицинского назначения (сетка хирургическая для использования не только в гинекологии, из синтетического полимера, нерассасывающаяся);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;395435.0;10.09.2026;22.09.2026;21.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003207
0335200014926003219;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН: КОЛИСТИМЕТАТ НАТРИЯ);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;431040.0;09.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003219
0335200014926003151;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН: ЦЕФОПЕРАЗОН+ СУЛЬБАКТАМ);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;1350000.0;07.09.2026;22.09.2026;21.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003151
0335200014926003247;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку изделий для медицинского применения (Гипертонический стерильный раствор для ингаляции);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;883050.0;11.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003247
0318300498826000290;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РОДИЛЬНЫЙ ДОМ ГОРОДА КРАСНОДАРА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ";03183004988;300000.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0318300498826000290
0335200014926003132;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка медицинских изделий (Эндопротез тазобедренного сустава тотальный с парой трения металл-полиэтилен);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;1194100.0;04.09.2026;22.09.2026;18.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003132
0818500000826006244;44-ФЗ;Электронный аукцион;Подача заявок;Поставка медицинского изделия (Система рентгеновская (флюорографическая) для скрининга органов грудной клетки );"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";08185000008;10437133.33;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0818500000826006244
0301300108326000023;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Подача заявок;;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН КАЛТАСИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА;03013001083;38979.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0301300108326000023
0131200001026006525;44-ФЗ;Электронный аукцион;Подача заявок;2026-06946/ Приобретение 4 (четырех) жилых помещений (квартир) путем участия в долевом строительстве многоквартирных домов, расположенных в административных границах городских округов и муниципальных районов Воронежской области;МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ;01312000010;16814016.36;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0131200001026006525
0335200014926003198;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН: ТИОКТОВАЯ КИСЛОТА);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;9073832.4;10.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003198
0335200014926003208;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН: Индакатерол);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;2451988.8;10.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003208
0131200001026006524;44-ФЗ;Электронный аукцион;Подача заявок;2026-06945/ Приобретение 4 (четырех) жилых помещений (квартир) путем участия в долевом строительстве многоквартирных домов, расположенных в административных границах городских округов и муниципальных районов Воронежской области;МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ;01312000010;16814016.36;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0131200001026006524
0335200014926003194;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН: БУПИВАКАИН);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;561440.0;09.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003194
0321300132026000001;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 15 ИМЕНИ А.З. ПОТАПОВА СТ. ЛЫСОГОРСКОЙ""";03213001320;727812.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0321300132026000001
0335200014926003218;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН:СОТАЛОЛ);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;1580212.8;10.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003218
0335200014926003160;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН: ЦЕФОТАКСИМ);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;625000.0;07.09.2026;22.09.2026;21.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003160
0131200001026006523;44-ФЗ;Электронный аукцион;Подача заявок;2026-06950/ Приобретение 4 (четырех) жилых помещений (квартир) путем участия в долевом строительстве многоквартирных домов, расположенных в административных границах городских округов и муниципальных районов Воронежской области;МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ;01312000010;16814016.36;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0131200001026006523
0348100022426000028;44-ФЗ;Электронный аукцион;Подача заявок;Услуги по метрологической поверке оборудования 2026 Малаховское и Озерское;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ДЕТСКИЙ САНАТОРИЙ ""ОТДЫХ""";03481000224;313311.67;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0348100022426000028
0319200044426000044;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Поставка продуктов питания (Продукты быстрого приготовления (лапша));"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ""ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";03192000444;29106.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0319200044426000044
0372200236126000062;44-ФЗ;Открытый конкурс в электронной форме;Подача заявок;"Выполнение работ по оснащению комплексными системами обеспечения безопасности (СПС, СОУЭ, ОТС) сооружений по адресам: Санкт-Петербург, п. Парголово, тер. Осиновая Роща, Сосновый пер., д. 4 (раздевалка у игрового поля, раздевалка у игрового поля №2, раздевалка у тренировочного поля, зал силовой подготовки, гараж); Санкт-Петербург, п. Парголово, тер. Осиновая Роща, Сосновый пер., д. 2 (зал общей физической подготовки)";"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОЛИМПИЙСКИЕ НАДЕЖДЫ""";03722002361;10235202.44;22.09.2026;22.09.2026;08.10.2026;/epz/order/notice/ok20/view/common-info.html?regNumber=0372200236126000062
0301300023126000090;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Определение поставщика завершено;;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН АКЪЯРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА;03013000231;35305.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0301300023126000090
0869200000226007717;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;на поставку лекарственного препарата для медицинского применения – ВАКЦИНА ДЛЯ ПРОФИЛАКТИКИ ГРИППА [ИНАКТИВИРОВАННАЯ];"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК ЧЕЛЯБИНСКОЙ ОБЛАСТИ""";08692000002;394980.0;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0869200000226007717
0301300022126000182;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Оказание услуг по техническому обслуживанию технических средств охраны;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН ЦЕНТР СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ И МЕДИЦИНЫ КАТАСТРОФ;03013000221;1056000.0;14.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0301300022126000182
0310200000326003301;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Продукты питания (Яйца куриные);УПРАВЛЕНИЕ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ ПО ПРОВЕДЕНИЮ ЗАКУПОК ДЛЯ ГОСУДАРСТВЕННЫХ НУЖД;03102000003;25639.2;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0310200000326003301
0335200014926003229;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН:САЛМЕТЕРОЛ+ФЛУТИКАЗОН);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;128520.0;10.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003229
0131200001026006522;44-ФЗ;Электронный аукцион;Подача заявок;2026-06948/ Приобретение 4 (четырех) жилых помещений (квартир) путем участия в долевом строительстве многоквартирных домов, расположенных в административных границах городских округов и муниципальных районов Воронежской области;МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ;01312000010;16814016.36;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0131200001026006522
0318300083526000019;44-ФЗ;Запрос котировок в электронной форме;Подача заявок;Оказание услуг по организации шестиразового питания;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ШКОЛА-ИНТЕРНАТ СПОРТИВНОГО ПРОФИЛЯ;03183000835;600000.0;22.09.2026;22.09.2026;29.09.2026;/epz/order/notice/zk20/view/common-info.html?regNumber=0318300083526000019
0355100002726000462;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Работа комиссии;;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ ЦЕНТР СЕРДЕЧНО-СОСУДИСТОЙ ХИРУРГИИ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ (Г. ПЕНЗА)";03551000027;1593900.0;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0355100002726000462
0335200014926003165;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН: ЦЕФТАЗИДИМ);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;972000.0;07.09.2026;22.09.2026;18.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003165
0335200014926003225;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения (МНН:МАЦИТЕНТАН);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;779768.64;10.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003225
0372200023026000255;44-ФЗ;Закупка, осуществляемая в соответствии с частью 12 статьи 93 Закона № 44-ФЗ;Работа комиссии;;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КЛИНИЧЕСКАЯ РЕВМАТОЛОГИЧЕСКАЯ БОЛЬНИЦА № 25"" ИМЕНИ В.А.НАСОНОВОЙ";03722000230;2359493.4;22.09.2026;22.09.2026;;/epz/order/notice/ezt20/view/common-info.html?regNumber=0372200023026000255
0310200000326003278;44-ФЗ;Электронный аукцион;Подача заявок;Оказание услуг по вывозу и утилизации медицинских отходов;УПРАВЛЕНИЕ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ ПО ПРОВЕДЕНИЮ ЗАКУПОК ДЛЯ ГОСУДАРСТВЕННЫХ НУЖД;03102000003;250000.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0310200000326003278
0335200014926003212;44-ФЗ;Электронный аукцион;Определение поставщика завершено;на поставку лекарственных препаратов для медицинского применения ( МНН:НИНТЕДАНИБ);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ОРГАНИЗАЦИИ И ПРОВЕДЕНИЯ ТОРГОВ""";03352000149;9262588.8;10.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0335200014926003212
0131200001026006521;44-ФЗ;Электронный аукцион;Подача заявок;2026-06947/ Приобретение 4 (четырех) жилых помещений (квартир) путем участия в долевом строительстве многоквартирных домов, расположенных в административных границах городских округов и муниципальных районов Воронежской области;МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ;01312000010;16814016.36;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0131200001026006521
0373100025726000261;44-ФЗ;Электронный аукцион;Подача заявок;Выполнение обмерных, обследовательских работ и разработка проектно-сметной документации для капитального ремонта здания ФГБУН «ФИЦ питания и биотехнологии», расположенного по адресу: г. Москва, Устьинский проезд, д.2/14, стр.1.;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ФЕДЕРАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ПИТАНИЯ, БИОТЕХНОЛОГИИ И БЕЗОПАСНОСТИ ПИЩИ;03731000257;14956100.0;22.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0373100025726000261
0173100013426000025;44-ФЗ;Электронный аукцион;Определение поставщика завершено;Поставка канцелярских товаров;ГЛАВНОЕ УПРАВЛЕНИЕ МИНИСТЕРСТВА ЮСТИЦИИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО МОСКВЕ;01731000134;7333.7;14.09.2026;22.09.2026;22.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0173100013426000025
0131200001026006294;44-ФЗ;Электронный аукцион;Подача заявок;2026-06555/ Устройство двух гостевых домиков для людей с ограниченными возможностями здоровья;МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОРОНЕЖСКОЙ ОБЛАСТИ;01312000010;15476125.42;15.09.2026;22.09.2026;30.09.2026;/epz/order/notice/ea20/view/common-info.html?regNumber=0131200001026006294
